time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.06039096,0.153207049,-0.359157592,0.972609639,0.164045647,-0.175533965,-0.281927496
1.61099E+18,-0.054091156,0.142971188,-0.354887575,0.9745152,0.164175838,-0.158499226,-0.263948441
1.61099E+18,-0.035747264,0.137490526,-0.344312638,0.976511538,0.161998838,-0.118612587,-0.259854734
1.61099E+18,-0.025749097,0.142589882,-0.340138316,0.976302445,0.160744503,-0.099997155,-0.273542225
1.61099E+18,-0.035452019,0.145568922,-0.284485161,0.979807913,0.13239871,-0.112617448,-0.279496312
1.61099E+18,-0.032580808,0.145117909,-0.285433024,0.979853988,0.133287132,-0.106871031,-0.279321522
1.61099E+18,-0.031553015,0.143712804,-0.289151788,0.979812205,0.135348514,-0.104907133,-0.276595145
1.61099E+18,-0.033286598,0.141848207,-0.288552105,0.980073988,0.135003969,-0.107719526,-0.272412598
1.61099E+18,-0.036965143,0.139800802,-0.295398653,0.979815662,0.138024509,-0.115361527,-0.266911775
1.61099E+18,-0.042413328,0.137750953,-0.292788535,0.980130374,0.136273071,-0.12525709,-0.261436194
1.61099E+18,-0.047124807,0.136450678,-0.319288939,0.978298485,0.148636386,-0.137665316,-0.255748957
1.61099E+18,-0.053953703,0.134882793,-0.314972013,0.978575647,0.145894647,-0.150200993,-0.250865966
1.61099E+18,-0.056635022,0.135083288,-0.355393529,0.975338161,0.165107399,-0.160639867,-0.247315511
1.61099E+18,-0.060244389,0.134933457,-0.351033926,0.975564599,0.162595615,-0.167219296,-0.24616015
1.61099E+18,-0.058869459,0.136715949,-0.381429464,0.972851992,0.177206933,-0.168929011,-0.247668847
1.61099E+18,-0.057314683,0.137686417,-0.378652066,0.973041236,0.175921381,-0.165892512,-0.250391603
1.61099E+18,-0.053933796,0.13756901,-0.379001588,0.973145664,0.176503852,-0.15918611,-0.251348495
1.61099E+18,-0.049748048,0.136226833,-0.378515303,0.973479688,0.176931426,-0.150291234,-0.250227243
1.61099E+18,-0.04521279,0.134189814,-0.378821999,0.973815501,0.177854881,-0.140530974,-0.247797787
1.61099E+18,-0.040728215,0.131568283,-0.380394131,0.974081874,0.179431036,-0.1307998,-0.244118199
1.61099E+18,-0.036775734,0.128596514,-0.381974071,0.974352121,0.180965707,-0.121985763,-0.239571393
1.61099E+18,-0.033337072,0.125549898,-0.384995908,0.974470139,0.183122426,-0.114328504,-0.234626487
1.61099E+18,-0.031190226,0.123027213,-0.386630595,0.974622428,0.184397891,-0.109266691,-0.230338767
1.61099E+18,-0.029653482,0.121150218,-0.389320135,0.974592924,0.186043009,-0.105785757,-0.227056593
1.61099E+18,-0.02893357,0.120106451,-0.390019953,0.974645436,0.186557069,-0.104023382,-0.225226238
1.61099E+18,-0.028718,0.119971178,-0.391300499,0.974543273,0.187210336,-0.103687517,-0.224974588
1.61099E+18,-0.029522058,0.120697632,-0.389728278,0.974604428,0.186297596,-0.105390519,-0.226188898
1.61099E+18,-0.030471941,0.122451477,-0.389357507,0.974442422,0.185846746,-0.107930198,-0.229322284
1.61099E+18,-0.031777378,0.124471277,-0.387614161,0.974369645,0.184664309,-0.111119762,-0.232926294
1.61099E+18,-0.033129323,0.12651293,-0.387176007,0.974169075,0.184096932,-0.1145605,-0.23649019
1.61099E+18,-0.034667566,0.128518969,-0.385769099,0.97405231,0.183038712,-0.118239626,-0.239973992
1.61099E+18,-0.036244888,0.130470574,-0.385527134,0.973829865,0.182535514,-0.122113727,-0.243272766
1.61099E+18,-0.037960194,0.132265136,-0.384493142,0.97368896,0.181645021,-0.126101717,-0.246261179
1.61099E+18,-0.039703369,0.134034827,-0.384501338,0.973451316,0.181248635,-0.130264178,-0.249129489
1.61099E+18,-0.041374899,0.135568082,-0.383878708,0.97329396,0.180577502,-0.134112418,-0.251598477
1.61099E+18,-0.042869743,0.137072325,-0.383916289,0.973080695,0.180242628,-0.137683392,-0.25403446
1.61099E+18,-0.044210669,0.138646185,-0.383306801,0.972916305,0.179601505,-0.140896305,-0.25671199
1.61099E+18,-0.045148645,0.140238553,-0.383021325,0.972726703,0.179157868,-0.143360332,-0.259554595
1.61099E+18,-0.045147907,0.143049136,-0.381491363,0.972515821,0.178077921,-0.144291043,-0.265255064
1.61099E+18,-0.044841133,0.141574338,-0.381166726,0.972734094,0.178141236,-0.143046618,-0.262455016
1.61099E+18,-0.043904904,0.145103663,-0.379569381,0.972454548,0.17705819,-0.14239417,-0.269932061
1.61099E+18,-0.042708177,0.146525562,-0.378291219,0.972410083,0.176423103,-0.140415475,-0.273285478
1.61099E+18,-0.041173138,0.147806257,-0.376279503,0.972449303,0.17550087,-0.137602791,-0.276527137
1.61099E+18,-0.039714202,0.148567945,-0.37484327,0.972500086,0.174911231,-0.134809196,-0.278664351
1.61099E+18,-0.038549136,0.148981616,-0.372775495,0.972642779,0.174024686,-0.132369787,-0.280040711
1.61099E+18,-0.037564501,0.149379298,-0.371135563,0.972745717,0.173322544,-0.130339816,-0.281289399
1.61099E+18,-0.037067898,0.149697393,-0.368782729,0.972910762,0.17222476,-0.129145309,-0.282249033
1.61099E+18,-0.037353802,0.150046021,-0.367120534,0.973000646,0.171350032,-0.129613429,-0.282949001
1.61099E+18,-0.038053282,0.150422528,-0.364689857,0.973143697,0.170048565,-0.130804136,-0.283610433
1.61099E+18,-0.038997386,0.15080522,-0.362859428,0.973229706,0.169000268,-0.132567912,-0.284164011
1.61099E+18,-0.040174291,0.151108593,-0.360550463,0.973359644,0.167700186,-0.13469553,-0.284514546
1.61099E+18,-0.041452553,0.151327968,-0.358859301,0.973445117,0.166691631,-0.137080684,-0.284626871
1.61099E+18,-0.042881396,0.151438951,-0.356966794,0.973555863,0.165578842,-0.139695793,-0.284490079
1.61099E+18,-0.044371102,0.151478097,-0.355676532,0.973622859,0.164754838,-0.142491296,-0.284152836
1.61099E+18,-0.045887221,0.151464403,-0.354419321,0.973690629,0.163949564,-0.145324796,-0.283703029
1.61099E+18,-0.047374774,0.151427031,-0.353571504,0.973726451,0.163347438,-0.148151398,-0.283189923
1.61099E+18,-0.048901971,0.1513661,-0.352776259,0.973757446,0.162768379,-0.151056081,-0.282615513
1.61099E+18,-0.050509024,0.15128158,-0.352134019,0.973774135,0.162255332,-0.154133111,-0.28195861
1.61099E+18,-0.052235499,0.151136115,-0.351463705,0.97379452,0.16172117,-0.157421619,-0.281144977
1.61099E+18,-0.054084446,0.150920942,-0.350726813,0.973821819,0.161148474,-0.160919175,-0.280159533
1.61099E+18,-0.055973824,0.150713235,-0.350266755,0.973820865,0.160703331,-0.164539531,-0.279156625
1.61099E+18,-0.057877172,0.150591299,-0.349760771,0.973807454,0.160223782,-0.168214232,-0.278326839
1.61099E+18,-0.0596117,0.150638431,-0.349770159,0.973733604,0.159992188,-0.171688408,-0.277849853
1.61099E+18,-0.061144419,0.150818646,-0.349621505,0.973659754,0.159693196,-0.174789116,-0.277719647
1.61099E+18,-0.062448245,0.151096776,-0.350025803,0.973536491,0.159676656,-0.177547827,-0.277813256
